name,kind,lat,lon,province/city
Đài tưởng niệm các anh hùng liệt sỹ phường Vĩnh Tuy,memorial,20.998169,105.8732427,Hà Nội
NT Elysian Hotel,hotel,21.0371792,105.8518554,Hà Nội
Amira Hotel,hotel,21.0364617,105.8507594,Hà Nội
The Comb Hostel,hostel,21.0380037,105.8478459,Hà Nội
Tượng thầy Nguyễn Sanh Dạn,artwork,21.003726,105.8418743,Hà Nội
The Castle Hotel,hotel,21.040874,105.8690893,Hà Nội
Cristina Center Hotel,hotel,21.0369629,105.8523607,Hà Nội
Esalen Hotel,hotel,21.0354774,105.7861144,Hà Nội
Thuỳ Ngư Hotel,hotel,21.035168,105.7855773,Hà Nội
Toa Nha Allure,hotel,21.0353492,105.8529411,Hà Nội
Kingdom Hotel,hotel,21.0350202,105.853015,Hà Nội
Khach San,hotel,21.0364933,105.8516265,Hà Nội
Hanoi Boutique Hotel,hotel,21.0362491,105.850483,Hà Nội
Classy Boutique Hotel,hotel,21.0360741,105.8487942,Hà Nội
Amira Hotel Hanoi,hotel,21.0363065,105.8507373,Hà Nội
Carillon Boutique Hotel,hotel,21.0359308,105.8477681,Hà Nội
Vacanza Premier Hotel,hotel,21.0353571,105.8481543,Hà Nội
Sol Flora,hotel,21.0354901,105.8479426,Hà Nội
Golden Sail Hotel,hotel,21.0357668,105.8515879,Hà Nội
Classy Holiday Hotel,hotel,21.0352693,105.8488745,Hà Nội
Golden Rooster Hotel,hotel,21.0359648,105.8471292,Hà Nội
Bảo tàng Tố Hữu,museum,21.0398614,105.7938659,Hà Nội
Khách sạn An,hotel,21.0396246,105.8477139,Hà Nội
Hà Nội Posh Boutique,hotel,21.0398034,105.8477526,Hà Nội
Vĩnh Long Gallery,gallery,21.010054,105.8513401,Hà Nội
DT35 Viewpoint,viewpoint,21.2939097,105.795214,Hà Nội
Ha Giang Majestic Tours,artwork,21.0339805,105.8474362,Hà Nội
Ha Giang Majestic Tours  Office,motel,21.0339431,105.8475039,Hà Nội
The Good Vibes,apartment,21.0578815,105.8354252,Hà Nội
Royal Palace Hotel,hotel,21.0299524,105.8466987,Hà Nội
Amara,hotel,21.0329655,105.8498347,Hà Nội
Libré Homestay Đào Tấn,hotel,21.0342202,105.8057862,Hà Nội
Cây bồ đề,tree,21.0359624,105.8332921,Hà Nội
Quang Homestay,apartment,21.0334578,105.8449436,Hà Nội
Bia tưởng niệm liệt sĩ phường Điện Biên,memorial,21.0327149,105.8327812,Hà Nội
Cây Đề,tree,21.0324468,105.8324696,Hà Nội
Xác máy bay Mỹ,artwork,21.033055,105.8400164,Hà Nội
Scent Premium,hotel,21.0313517,105.8503184,Hà Nội
Nhà Truyền thống xã Nghiêm Xuyên,yes,20.8024182,105.8612186,Hà Nội
Golden Sail Hotel & Spa,hotel,21.0357637,105.8515223,Hà Nội
Tượng Phật Quan Âm,artwork,20.8075518,105.8519395,Hà Nội
Cổng tam quan,city_gate,20.8075268,105.8517377,Hà Nội
Lunet Art Galerie,gallery,21.029912,105.8387223,Hà Nội
Trống đồng Đông Sơn,artwork,21.0355784,105.8328318,Hà Nội
Tượng đồng Chủ tịch Hồ Chí Minh,artwork,21.0356267,105.8325618,Hà Nội
Minasi premium Hotel,hotel,21.0421882,105.8455611,Hà Nội
Lakeside House 2,hotel,21.0358146,105.8278108,Hà Nội
A25 Hotel - 23 Quan Thanh,hotel,21.0412233,105.8444571,Hà Nội
"Amazing stay- homestay, city view, near center Hanoi, NK Cau Giay",hotel,21.0190151,105.8012974,Hà Nội
Era Apartment Nguyễn Khánh Toàn,hotel,21.0391221,105.8011718,Hà Nội
Romantique de Hanoi Hôtel,hotel,21.0347201,105.8475343,Hà Nội
Blue Home Homestay,hotel,21.0362031,105.7991975,Hà Nội
InterContinental Hanoi Landmark72,hotel,21.0169899,105.7836904,Hà Nội
Cadilas Landmark72 Royal Residence,apartment,21.0169464,105.7842571,Hà Nội
Vườn chuối,archaeological_site,21.0563167,105.7250219,Hà Nội
Era Apartment Khuc Thua Du,hotel,21.0340693,105.7930895,Hà Nội
TingTong 71,guest_house,20.9806375,105.8157511,Hà Nội
Chin Chin's House,hostel,21.0439361,105.7323402,Hà Nội
Chios Hotel,hotel,21.21526,105.7802923,Hà Nội
Vinh Son Noi Bai Hotel,hotel,21.2154114,105.7806681,Hà Nội
Kawasaki Hotel,hotel,21.2161425,105.7807798,Hà Nội
Duc Hieu Hotel,hotel,21.2155089,105.780472,Hà Nội
Indochina Airport Hotel,hotel,21.2150309,105.7806597,Hà Nội
Khach San Bao Long Hotel,hotel,21.2153875,105.7805498,Hà Nội
The King Hotel,hotel,21.2139844,105.7821205,Hà Nội
빛나는 초거대 버섯 조각상,artwork,21.0093467,105.7745117,Hà Nội
NB Hostel,hostel,21.0629582,105.827684,Hà Nội
Euphoria Hotel / Label6 Studio,hotel,21.0631866,105.827599,Hà Nội
Silk Hanoi Moment Hotel & Spa,hotel,21.0317882,105.8483705,Hà Nội
Airport Classic Hotel,hotel,21.2048187,105.8292477,Hà Nội
22Land Residence Hotel 2,hotel,21.0458397,105.8049916,Hà Nội
22Housing Moon Westlake Residence,hotel,21.0527053,105.8124844,Hà Nội
DE LA SOIE Hotel & Travel,hotel,21.0323531,105.8514105,Hà Nội
Anh Duong Hotel,hotel,21.2182876,105.7824734,Hà Nội
Công viên Long Biên,memorial,21.061563,105.9025195,Hà Nội
Chung cư Bộ Tư Lệnh Đặc Công,apartment,20.9346004,105.8450733,Hà Nội
My House Hotel,hotel,21.0094118,105.858114,Hà Nội
Bom'S House,guest_house,21.0286121,105.8452891,Hà Nội
Công viên Long Biên,memorial,21.059922,105.9043856,Hà Nội
Hươu cao cổ,attraction,21.0314072,105.8060383,Hà Nội
Khỉ vàng,attraction,21.0305385,105.80549,Hà Nội
Khỉ đuôi lợn,attraction,21.030144,105.8061354,Hà Nội
Khỉ vàng,attraction,21.0303348,105.8079384,Hà Nội
Vẹt Nam Mỹ,attraction,21.0309435,105.8035834,Hà Nội
Cá sấu,attraction,21.0307332,105.803498,Hà Nội
Quạ đen,attraction,21.0306777,105.8037148,Hà Nội
Ngỗng,attraction,21.0307254,105.8033144,Hà Nội
Đà điểu,attraction,21.030527,105.8034262,Hà Nội
Sáo,attraction,21.0305695,105.8032136,Hà Nội
Bồ câu,attraction,21.0304637,105.8032509,Hà Nội
Cu li nhỏ,attraction,21.0303546,105.8032667,Hà Nội
Yểng,attraction,21.0303294,105.8035096,Hà Nội
Khu chim họ Trĩ,attraction,21.0300312,105.8035816,Hà Nội
Công,attraction,21.0302979,105.8038132,Hà Nội
Công Việt Nam,attraction,21.0299494,105.8039144,Hà Nội
Cu ngói,attraction,21.0302097,105.8040314,Hà Nội
Gà rừng tai trắng,attraction,21.0299683,105.8040921,Hà Nội
Gà lôi vằn,attraction,21.0300984,105.8044003,Hà Nội
Gà rừng tai đỏ,attraction,21.0301929,105.8042113,Hà Nội
Nai,attraction,21.031641,105.8058252,Hà Nội
Vượn cáo đuôi vòng,attraction,21.0313563,105.8054624,Hà Nội
Nhím đuôi ngắn,attraction,21.0313139,105.8056376,Hà Nội
Khỉ mặt đỏ,attraction,21.0311004,105.8060787,Hà Nội
Cầy mực,attraction,21.0309792,105.8062869,Hà Nội
Báo lửa,attraction,21.0309253,105.8065342,Hà Nội
Cầy hương,attraction,21.0309292,105.8067218,Hà Nội
Vượn đen má trắng,attraction,21.0310946,105.8070165,Hà Nội
Nai,attraction,21.0312582,105.806646,Hà Nội
Ngựa vằn,attraction,21.0314074,105.806799,Hà Nội
Ngựa,attraction,21.0315119,105.8068333,Hà Nội
Voi,attraction,21.0311815,105.8074705,Hà Nội
Hà mã,attraction,21.0317677,105.8072969,Hà Nội
Hổ,attraction,21.0317933,105.8076418,Hà Nội
Tượng chim công,artwork,21.0311323,105.804697,Hà Nội
Atlantis Motel & Apartment,hotel,21.0300999,105.836998,Hà Nội
Singita Classy Boutique Hotel & Travel,hotel,21.0326087,105.8463273,Hà Nội
Hanoi Capsule Station,hostel,21.0389702,105.8513162,Hà Nội
Propaganda,gallery,21.0301098,105.8491126,Hà Nội
Hanoi EcoStay 2,hostel,21.035347,105.852547,Hà Nội
Phúc Tân – Sông Hông,artwork,21.0379531,105.8556586,Hà Nội
Hong Ngoc Dynastie Hotel & Spa,hotel,21.0315321,105.8483464,Hà Nội
Steers to the Sky,attraction,21.0793631,105.835389,Hà Nội
Kid's House on the tree,attraction,21.0806267,105.8349415,Hà Nội
Sculpture Park,gallery,21.0840171,105.8218277,Hà Nội
Lushstay,hotel,21.0233166,105.8433082,Hà Nội
kho 02,,21.0025332,105.9439386,Hà Nội
Lake Hotel,hotel,21.2123764,105.8660003,Hà Nội
Royal Hotel,hotel,21.0522035,105.8390415,Hà Nội
Chez Tram Homestay,apartment,21.0125883,105.8383046,Hà Nội
Chung cư mini,guest_house,21.0330947,105.7840536,Hà Nội
Sunny Camping Sóc Sơn,camp_site,21.2804179,105.8038973,Hà Nội
AMI Old Quarter hotel,hotel,21.0324091,105.8487216,Hà Nội
Golden Art Hotel,hotel,21.0350169,105.8476197,Hà Nội
Nesta - The Grand Haonam,hotel,21.0239821,105.8262223,Hà Nội
Bảo tàng Hoàng gia Nam Hồng,museum,21.1137151,105.9525848,Hà Nội
Sen Grand Hotel & Spa,hotel,21.0394455,105.8024641,Hà Nội
Tượng Đài Ngô Gia Tự,artwork,21.1456586,105.9759485,Hà Nội
DoDo Nail,cave_entrance,20.968294,105.7792468,Hà Nội
Rebel Rooster Hostel Hanoi,hostel,21.029596,105.8440677,Hà Nội
Nhà Trọ,hostel,20.9421505,105.956319,Hà Nội
Hotel Old Quarter 1961,hotel,21.0304911,105.8559205,Hà Nội
Madelise Hanoi View Hotel,hotel,21.02767,105.8393626,Hà Nội
Phòng trọ khép kín Tùng Lâm,hostel,20.9315117,105.9523239,Hà Nội
Dream Premium Hotel & Spa,hotel,21.027811,105.8420516,Hà Nội
Lhana,hotel,21.0273418,105.839898,Hà Nội
Amber Hotel,hotel,21.0353378,105.8524268,Hà Nội
Hanoi Amber Hotel,hotel,21.0353134,105.8522786,Hà Nội
Eliana Premio Hotel,hotel,21.0298343,105.8463,Hà Nội
Công viên Chà Là 1,,20.9406014,105.9836638,Hà Nội
Công viên Ngọc Thụy,memorial,21.0585375,105.8704392,Hà Nội
Căn Hộ Dịch Vụ Daeha,guest_house,21.0314941,105.8114227,Hà Nội
Núi Bất Lự,peak,21.11528,105.9916366,Hà Nội
Công viên Ngọc Trai 2,,20.9412881,105.9895251,Hà Nội
tượng đầu Tô Hiệu,artwork,20.9558602,105.9923772,Hà Nội
Huong’s Family Homestay,hostel,21.0316117,105.8444998,Hà Nội
Tượng Đài Hoàng Văn Thụ,artwork,20.9862786,105.8508606,Hà Nội
Đài tưởng niệm liệt sĩ,artwork,20.9890506,105.8528342,Hà Nội
May De Ville Crown Hotel,hotel,21.0347367,105.8526837,Hà Nội
Cầu Thê Húc,attraction,21.0307813,105.8527835,Hà Nội
Công viên Thủ Lệ,zoo,21.0307413,105.80664,Hà Nội
Lăng Chủ tịch Hồ Chí Minh,attraction,21.0367617,105.8346919,Hà Nội
Bảo tàng Hồ Chí Minh,museum,21.0356178,105.8326247,Hà Nội
Phủ Chủ Tịch,attraction,21.0393019,105.8344412,Hà Nội
Nhà hát Lớn,attraction,21.0241925,105.857823,Hà Nội
Hilton Hanoi Opera,hotel,21.023305,105.8578636,Hà Nội
Bảo tàng Lịch sử Quốc gia Việt Nam,museum,21.0242432,105.8597158,Hà Nội
Bảo tàng Lịch sử Quốc gia Việt Nam,museum,21.0253311,105.8586174,Hà Nội
H6 - Nhà truyền thống,museum,21.0488302,105.7847783,Hà Nội
Capital Garden,hotel,21.0155445,105.8132142,Hà Nội
Nhà D67,attraction,21.0373231,105.8404825,Hà Nội
Triển lãm Tranh dân gian Việt Nam,gallery,21.036378,105.8401087,Hà Nội
Công viên Mặt Trời Mới,theme_park,21.0748327,105.8169712,Hà Nội
Khách sạn Fraser Suites Hà Nội,hotel,21.0639793,105.8277697,Hà Nội
Khách sạn Fortuna,hotel,21.0214223,105.817729,Hà Nội
Khách sạn Lake Side,hotel,21.0276105,105.8180354,Hà Nội
Pullman Hanoi,hotel,21.0298599,105.8288524,Hà Nội
Nhà sàn Bác Hồ,attraction,21.0381713,105.833152,Hà Nội
Bảo tàng Hà Nội,museum,21.010013,105.786309,Hà Nội
Hotel de l'Opera Hanoi,hotel,21.0244864,105.8555817,Hà Nội
Cung Văn hóa Lao động Hữu nghị Việt Xô,attraction,21.0222196,105.8442397,Hà Nội
The Hanoi Club Hotel & Residences,hotel,21.0520871,105.8368109,Hà Nội
Spoon Hotel,hotel,21.0312341,105.8453289,Hà Nội
Tháp nước Hàng Đậu,attraction,21.0401284,105.8474095,Hà Nội
Rising Dragon Estate Hotel,hotel,21.0312485,105.8453665,Hà Nội
Bảo tàng lực lượng Tăng Thiết Giáp,museum,21.0467222,105.7943689,Hà Nội
InterContinental Hanoi Westlake,hotel,21.0585025,105.8315803,Hà Nội
La Passion Classic Hotel,hotel,21.0395922,105.8469536,Hà Nội
Elegant Suites Westlake,hotel,21.0620008,105.8247619,Hà Nội
Bảo tàng Dân tộc học Việt Nam,museum,21.0403941,105.7988369,Hà Nội
Nhà tù Hỏa Lò,museum,21.0253763,105.8464274,Hà Nội
Binh An (Peaceful),motel,21.0469801,105.7950871,Hà Nội
Khách sạn JW Marriott Hà Nội,hotel,21.0074655,105.7828764,Hà Nội
Trung tâm Lưu trữ và Triển lãm Ảnh Nghệ thuật Việt Nam,museum,21.0261665,105.7852576,Hà Nội
Hilton Garden Inn Hanoi,hotel,21.019561,105.8551143,Hà Nội
Pan Pacific Hanoi,hotel,21.0498398,105.8398684,Hà Nội
Khách sạn Sheraton Hanoi,hotel,21.059653,105.8316418,Hà Nội
Bảo tàng Văn học Việt Nam,museum,21.0706177,105.8245013,Hà Nội
Home Hotel,hotel,21.0551858,105.8356528,Hà Nội
Hyatt Regency West Hanoi,hotel,21.0275236,105.7671753,Hà Nội
Grand Vista Hanoi,hotel,21.0254441,105.8215388,Hà Nội
Khách sạn Bảo Sơn,hotel,21.0244944,105.8103306,Hà Nội
Đền Đô,attraction,21.107089,105.9597632,Hà Nội
Đình Đình Bảng,attraction,21.1082676,105.9517595,Hà Nội
Đình Phù Lưu,attraction,21.1140783,105.9620069,Hà Nội
Hotel du Monde,hotel,21.0409243,105.8776646,Hà Nội
Khách sạn Adonis,hotel,21.0179958,105.8476817,Hà Nội
Khách Sạn Rex Hanoi,hotel,21.0331839,105.8521849,Hà Nội
Sofitel Legend Metropole Hà Nội,hotel,21.025596,105.8559891,Hà Nội
Lăng Phát Tích,attraction,21.08795,105.9433532,Hà Nội
Khu tưởng niệm Cố Tổng Bí thư Nguyễn Văn Cừ,museum,21.1485131,105.9314653,Hà Nội
Flower Garden Hotel,hotel,21.0432559,105.8435765,Hà Nội
Đài tưởng niệm liệt sỹ,artwork,20.9453148,105.8702038,Hà Nội
Đoan Môn,attraction,21.0352574,105.8402519,Hà Nội
Hoàng thành Thăng Long,attraction,21.0357532,105.8402425,Hà Nội
Chùa Một Cột,attraction,21.0358556,105.8336144,Hà Nội
Nhà thờ Cửa Bắc,attraction,21.0414535,105.8405062,Hà Nội
Royal Gate Hotel,hotel,21.0424445,105.8403118,Hà Nội
Khách sạn Khăn Quàng Đỏ,hotel,21.0396198,105.8192396,Hà Nội
Somerset West Lake Hà Nội,hotel,21.0440916,105.8184443,Hà Nội
Bảo tàng Mỹ thuật Việt Nam,museum,21.0306532,105.8370317,Hà Nội
Chalcedony Hotel,hotel,21.0421697,105.8469164,Hà Nội
Dong Anh Hotel,hotel,21.0420881,105.8474001,Hà Nội
Moonview Hotel,hotel,21.0409497,105.8475812,Hà Nội
Nhà khách công vụ Công an Hà Nội,guest_house,21.0504857,105.8394071,Hà Nội
Hong Ngoc,hotel,21.0427777,105.8441232,Hà Nội
Thien Thai,hotel,21.0420424,105.845833,Hà Nội
Trung tâm Giao lưu văn hoá phố cổ Hà Nội,museum,21.0355301,105.8528146,Hà Nội
MK Premier Boutique Hotel,hotel,21.0359557,105.8511304,Hà Nội
Apricot Hotel,hotel,21.0281152,105.8507266,Hà Nội
Khuê Văn Các,attraction,21.0285826,105.8358894,Hà Nội
Trung tâm Hội nghị 37 Hùng Vương,hotel,21.0329815,105.8354518,Hà Nội
Mayfair Hà Nội,apartment,21.0305425,105.84333,Hà Nội
Bảo tàng Công an Hà Nội,museum,21.0243041,105.8458882,Hà Nội
Mövenpick,hotel,21.0248118,105.8440751,Hà Nội
Conifer Boutique Hotel,hotel,21.0251691,105.8571853,Hà Nội
Bảo tàng Phụ nữ Việt Nam,museum,21.0234022,105.8516031,Hà Nội
Bảo tàng Công an nhân dân,museum,21.0225802,105.8455674,Hà Nội
Khách sạn Mường Thanh Grand Hà Nội,hotel,21.0233219,105.847639,Hà Nội
Nhà khách Chính phủ,guest_house,21.0266613,105.8549907,Hà Nội
Bắc Bộ Phủ,attraction,21.0266644,105.8552864,Hà Nội
Tòa nhà trung tâm Bưu điện Hà Nội,attraction,21.0265128,105.8537563,Hà Nội
Khách sạn Cây Xoài,hotel,21.0250287,105.8412824,Hà Nội
Hanoi E Central Hotel,hotel,21.0314616,105.855334,Hà Nội
Phố Tạ Hiện,attraction,21.0353013,105.8519782,Hà Nội
Bảo tàng đường Hồ Chí Minh,museum,20.9548841,105.748137,Hà Nội
Co Loa Citadel,attraction,21.1139213,105.8735561,Hà Nội
Đền thờ An Dương Vương,attraction,21.1125414,105.8715414,Hà Nội
Khách sạn Kim Liên,hotel,21.0075353,105.8387549,Hà Nội
Nhà khách Bách Khoa,guest_house,21.0040922,105.8479073,Hà Nội
K3,guest_house,21.0277944,105.8018672,Hà Nội
K2,guest_house,21.0290836,105.8019708,Hà Nội
Meliá Hà Nội,hotel,21.0245454,105.848414,Hà Nội
Thiên đường Bảo Sơn,theme_park,20.9981551,105.7319783,Hà Nội
Khách Sạn Novotel Suites,hotel,21.0303207,105.7853872,Hà Nội
Nhà khách 99,guest_house,21.0118775,105.7876484,Hà Nội
Hôtel du Parc Hanoï,hotel,21.0179144,105.8420625,Hà Nội
Nhà khách Số 10 Nguyễn Quyền,guest_house,21.0183465,105.8426885,Hà Nội
Wyndham Garden Hanoi Hotel,hotel,20.9839283,105.7716872,Hà Nội
Novotel Hanoi Thai Ha,hotel,21.0099361,105.8239529,Hà Nội
TQT Hotel,hotel,21.0212893,105.8433039,Hà Nội
Khách sạn Công đoàn Việt Nam,hotel,21.0207784,105.8441127,Hà Nội
Khách sạn Mercure Hanoi La Gare,hotel,21.0262369,105.8417,Hà Nội
Eden Hotel,hotel,21.0119877,105.8499499,Hà Nội
Khách sạn Hà Nội,hotel,21.0275051,105.8215386,Hà Nội
Dolce By Wyndham Hanoi Golden Lake,hotel,21.0295367,105.8210903,Hà Nội
Roygent Parks Hanoi,hotel,21.0020332,105.7934676,Hà Nội
Trung tâm nghệ thuật VCCA,gallery,21.003424,105.8149068,Hà Nội
50,hostel,21.0704716,105.7722184,Hà Nội
nhà 326,guest_house,21.0711547,105.7713567,Hà Nội
nhà 328,guest_house,21.0711252,105.7713619,Hà Nội
Nhà trọ,hostel,21.0851994,105.7716247,Hà Nội
Nhà trọ,hostel,21.0809657,105.7723572,Hà Nội
Nhà trọ cô Lan,hostel,21.0758047,105.7721771,Hà Nội
nhà trọ chú Khang,hostel,21.0758777,105.7721823,Hà Nội
trà đá chú Hùng,hostel,21.075561,105.7721365,Hà Nội
Nhà trọ chú Thắng,hostel,21.0755365,105.7721363,Hà Nội
Trọ chú SƠn,hostel,21.0754369,105.7719793,Hà Nội
N06-3,hostel,21.0761678,105.7722094,Hà Nội
Nhà Trọ,hostel,21.0851461,105.7713978,Hà Nội
Atlanta Residences,hotel,21.0161445,105.8579776,Hà Nội
Sunway Hanoi,hotel,21.0160827,105.8571724,Hà Nội
La Casa Hanoi Hotel,hotel,21.0162265,105.8572851,Hà Nội
9,hostel,21.0745721,105.7720481,Hà Nội
42,hostel,21.0703381,105.7726469,Hà Nội
Nhà trọ cô Lan,hostel,21.0759493,105.7719945,Hà Nội
12,hostel,21.0745517,105.7721988,Hà Nội
Nhà trọ,hostel,21.0850088,105.7716564,Hà Nội
"H38, Nhóm 6",hostel,21.0840355,105.7721534,Hà Nội
Khách sạn Mường Thanh Grand Hà Nội,hotel,20.969446,105.8269639,Hà Nội
Hanoi Sky Hotel,hotel,20.9990146,105.8333308,Hà Nội
Mường Thanh Grand Xa La,hotel,20.9605413,105.7918782,Hà Nội
Nhà khách La Thành,guest_house,21.0343166,105.8190061,Hà Nội
Nhà khách Sơn La,guest_house,20.9943181,105.8060558,Hà Nội
ATS Hotel,hotel,21.0218698,105.8594504,Hà Nội
1,hostel,21.0709294,105.7728332,Hà Nội
1,hostel,21.0704635,105.7739948,Hà Nội
3,hostel,21.0708279,105.7737231,Hà Nội
6,hostel,21.0720666,105.7729732,Hà Nội
7,hostel,21.0721663,105.77314,Hà Nội
8,hostel,21.0721665,105.7730619,Hà Nội
10,hostel,21.0748555,105.7719642,Hà Nội
11,hostel,21.0746837,105.7720178,Hà Nội
13,hostel,21.0745624,105.7719142,Hà Nội
14,hostel,21.074407,105.7720834,Hà Nội
15,hostel,21.0744827,105.771995,Hà Nội
16,hostel,21.0742957,105.7720824,Hà Nội
17,hostel,21.0741961,105.7719965,Hà Nội
18,hostel,21.0740335,105.7720824,Hà Nội
48,hostel,21.0705485,105.7736996,Hà Nội
49,hostel,21.0707496,105.7728408,Hà Nội
Bảo tàng Tài nguyên rừng Việt Nam,museum,20.9296071,105.8468903,Hà Nội
Bảo tàng Công binh,museum,21.0561942,105.8092578,Hà Nội
Bảo tàng Binh chủng Hoá học,museum,21.0391757,105.7864458,Hà Nội
Bảo tàng Chiến thắng B52,museum,21.0355531,105.8260825,Hà Nội
Biệt thự 49 Trần Hưng Đạo,attraction,21.0208459,105.8519134,Hà Nội
Trung tâm Thương mại và Dịch vụ Hoá chất,guest_house,21.0227462,105.8586728,Hà Nội
Bãi đá Sông Hồng,camp_site,21.0784083,105.8352103,Hà Nội
Di tích Pháo đài Láng,museum,21.0206739,105.8064293,Hà Nội
Oakwood Residence Hanoi,apartment,21.0626369,105.8259586,Hà Nội
La Sinfonía del Rey Hotel & Spa,hotel,21.0311547,105.8541135,Hà Nội
Dream Hotel and Apartment,hotel,21.017536,105.8289544,Hà Nội
Khánh sạn Sao Mai,hotel,21.0260231,105.8344451,Hà Nội
Pan Horizon,apartment,21.0360077,105.7870413,Hà Nội
Bảo tàng Lịch sử Quân sự Việt Nam,museum,21.0117597,105.7548289,Hà Nội
Đền – Chùa Nguyên Phi Ỷ Lan,attraction,21.000462,105.9682978,Hà Nội
Quảng trường Ba Đình,attraction,21.0369875,105.8358029,Hà Nội
Nhà khách Bộ Quốc phòng,hotel,21.044269,105.8163924,Hà Nội
Nhà khách 299 Hồ Tây,hotel,21.0497173,105.8133761,Hà Nội
Đường cao tốc Hà Nội – Hải Phòng,artwork,20.9970288,105.9312141,Hà Nội
Grand Mercure Hanoi,hotel,21.0276735,105.8334543,Hà Nội
A25 Hotel & Spa,hotel,21.0005508,105.8710018,Hà Nội
Bảo tàng Đặc công,museum,20.9166342,105.8744443,Hà Nội
Abandoned Van,attraction,21.0127908,105.8856213,Hà Nội
Long Bien Longan Garden,camp_site,21.0156872,105.8798339,Hà Nội
Nhà nghỉ Thùy Dương,guest_house,21.0133325,105.8316909,Hà Nội
Army Hotel,hotel,21.0398967,105.8424503,Hà Nội
Khách Sạn Cầu Giấy,hotel,21.0325401,105.8003673,Hà Nội
Nhà khách Chùa Hà,hostel,21.0367166,105.7957792,Hà Nội
Bảo tàng Lịch sử Quân sự Việt Nam,museum,21.0329709,105.8401599,Hà Nội
Nhà khách Trung ương,guest_house,21.0331064,105.8359721,Hà Nội
Nhà khách Victoria,guest_house,21.0233395,105.7878613,Hà Nội
Saigon Sun Hotel,hotel,21.017124,105.8316562,Hà Nội
Bảo tàng Phòng không - Không quân,museum,20.999274,105.8292331,Hà Nội
Tháp Hòa Phong,attraction,21.0263362,105.853313,Hà Nội
Elpis Hotel & Spa,hotel,21.0292817,105.8551328,Hà Nội
Red River Camping,camp_site,21.0057421,105.8859705,Hà Nội
Nhà khách 99,guest_house,21.0006677,105.8313986,Hà Nội
Nhà triển lãm Mỹ thuật,gallery,21.0251253,105.8550051,Hà Nội
Ngõ Homestay,guest_house,21.0252691,105.8549371,Hà Nội
Capella Hanoi,hotel,21.0257275,105.8568118,Hà Nội
Đông Phong Art Gallery,gallery,21.0252147,105.8573158,Hà Nội
Khách sạn Hồng Hà,hotel,21.0276214,105.8580516,Hà Nội
Golden Time Hostel,hostel,21.028264,105.8558008,Hà Nội
Ohana Hotel,hotel,21.012422,105.8506494,Hà Nội
Red Building Apartment,apartment,21.0129155,105.8508742,Hà Nội
Blue Hanoi Hotel,hotel,21.0129907,105.8508459,Hà Nội
A25 Hotel,hotel,21.0131235,105.8508488,Hà Nội
Camellia Residence Hanoi,apartment,21.0145212,105.8505947,Hà Nội
Mega Grand World Hà Nội,attraction,20.9554029,105.9794319,Hà Nội
K-Town,attraction,20.9523887,105.978067,Hà Nội
A25 Hotel,hotel,21.0150007,105.8495728,Hà Nội
Nesta Boutique Hotel Hanoi,hotel,21.0130732,105.8476354,Hà Nội
Khách sạn Hà Nội Daewoo,hotel,21.0309521,105.8116136,Hà Nội
Phố đường tàu Hà Nội,attraction,21.0299738,105.8431281,Hà Nội
My Linh Hotel,hotel,21.0157161,105.8496914,Hà Nội
Night Hotel,hotel,21.0157089,105.850004,Hà Nội
Khách sạn Emerald Hà Nội,hotel,21.0165496,105.8501873,Hà Nội
Blau Hotel,hotel,21.0166489,105.8501915,Hà Nội
Nhà Chăm,attraction,21.0398777,105.7989919,Hà Nội
Nhà Việt,attraction,21.0397455,105.7994191,Hà Nội
Nhà Hà Nhì,attraction,21.0413109,105.7991726,Hà Nội
A25 Hotel,hotel,21.0179276,105.8475668,Hà Nội
Khách sạn Midori Boutique Hanoi,hotel,21.0164392,105.850528,Hà Nội
Thai Hoang,apartment,21.0103705,105.8503702,Hà Nội
Thai Hoang Apartment,apartment,21.0103724,105.8505978,Hà Nội
Ajisai,apartment,21.0282124,105.823284,Hà Nội
Pit Stop Forest Station,guest_house,21.294447,105.7840492,Hà Nội
Bảo tàng Thành phố Từ Sơn,museum,21.11012,105.967977,Hà Nội
King's Hotel Dịch Vọng,hotel,21.0305802,105.7925035,Hà Nội
Vietgangz Farm,zoo,20.9858932,105.9473799,Hà Nội
A&D Luxury Hotel,hotel,21.015222,105.8004416,Hà Nội
MyHome Hotel,hotel,21.0151442,105.8017514,Hà Nội
King's Hotel Trung Yên,hotel,21.0152381,105.8016554,Hà Nội
Nhà nghỉ Minh Hằng,guest_house,21.0154612,105.8014421,Hà Nội
Vinpearl Aquarium Times City,aquarium,20.9964112,105.8679407,Hà Nội
비를 피할수 있는 알록달록한 조형물,artwork,21.0060058,105.7723407,Hà Nội
Hanoi Asia Guest House,hotel,21.0344785,105.8482322,Hà Nội
Gandalf's Circle,picnic_site,21.2978967,105.785722,Hà Nội
Tàu lượn siêu tốc,attraction,21.0305055,105.8056791,Hà Nội
May De Ville Corner Hotel,hotel,21.0188084,105.8565205,Hà Nội
Shaun the Sheep,zoo,21.0765097,105.8367646,Hà Nội
An Nguyen Building,hotel,21.0449684,105.8411122,Hà Nội
Fraser Residence Hà Nội,hotel,21.0669283,105.7886093,Hà Nội
Khách sạn Dusit Cung điện Từ Hoa,hotel,21.076587,105.8201624,Hà Nội
Tượng Đài Ngô Gia Tự,artwork,21.1456593,105.9759426,Hà Nội
